package,particleSystem,sourceObjectId,emitterCount,reachedObjectCount,moduleClasses,materialReferences,meshReferences,externalReferences,directSourceActionUseCount,sourceActions,actionNames,graphPath
FX_CM_00,FX_CM_00.dust.par_d_dust_007_pr,FX_CM_00:export:8390,2,14,distributionvectoruniformrange ; particlelodlevel ; particlemodulelocationprimitivecylinder_seeded ; particlemodulerequired ; particlemodulesize ; particlemodulevelocity ; particlespriteemitter ; particlesystem,fx_m_mi_03.fx_mi.fx_d_pa_turbulence_01_06_tr ; fx_m_mi_05.fx_m.fx_c_pa_aura_02_tr,,bfx_low_01.explosion.par_g_explosion_02.particlemodulerotation_8 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulespawn_146 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulespawn_16 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulespawn_17 ; fx_bs_00.hit.par_k_mar_dancinghit_02.particlemodulelifetime_7 ; fx_bs_02.item.par_c_it_epic_003.particlemodulesizemultiplylife_18 ; fx_bs_02.item.par_d_it_lucky2_003.particlemodulespawn_13 ; fx_bs_04.state.par_d_colosseum2_buff_01.particlemodulecolorscaleoverlife_3 ; fx_bs_04.state.par_d_colosseum2_buff_01.particlemoduleparameterdynamic_2 ; fx_bs_04.state.par_u_fullswing_exp_dust_01.particlemodulesize_4 ; fx_bs_04.state.par_u_fullswing_exp_dust_01.particlemodulevelocity_0 ; fx_bs_05.prj.par_g_wind_prj_01.particlemodulelifetime_11 ; fx_bs_05.prj.par_g_wind_prj_01.particlemodulesubuv_0 ; fx_bs_05.prj.par_l_02484_exp_01.particlemodulecolorscaleoverlife_10 ; fx_bs_05.prj.par_l_02484_exp_01.particlemodulevelocityoverlifetime_0 ; fx_bs_05.prj.par_l_chicken_prj_01.particlemodulecolor_0 ; fx_bs_05.prj.par_l_chicken_prj_01.particlemodulecoloroverlife_6 ; fx_bs_05.prj.par_l_chicken_prj_01.particlemodulesizemultiplylife_4 ; fx_bs_05.prj.par_l_chicken_prj_01.particlemodulevelocityoverlifetime_2 ; fx_m_mi_03.fx_mi.fx_d_pa_turbulence_01_06_tr ; fx_m_mi_05.fx_m.fx_c_pa_aura_02_tr,9,MN_RPCT_05:4219801 ; MN_RPCT_05:4219822 ; MN_RPCT_05:4219870 ; MN_RPCT_05:4219877 ; MN_RPCT_07:4219928 ; MN_RPCT_07:4219940 ; MN_RPCT_07:4219950 ; MN_RPCT_07:4219957 ; MN_RPCT_07:4219959,세이튼_불뿜기 쇼 ; 세이튼_내려치기B ; 세이튼_순간이동 공격 ; 세이튼_내려치기C ; [사용안함]쿠크세이튼_접근해서 돌진 ; 쿠크세이튼_불뿜기 쇼 ; 쿠크세이튼_내려치기B ; [사용안함]쿠크세이튼_순간이동 공격 ; 쿠크세이튼_내려치기C,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_00.particle-graph.json
FX_CM_00,FX_CM_00.dust.par_e_underdust_03_2,FX_CM_00:export:8415,3,28,particlelodlevel ; particlemoduleacceleration ; particlemodulecoloroverlife ; particlemodulelocation ; particlemodulelocationprimitivecylinder ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulevelocity ; particlemodulevelocityoverlifetime ; particlespriteemitter ; particlesystem,fx_m_mi_01.fx_mi.fx_e_pa_ap_16_3_tr ; fx_m_mi_01.fx_mi.fx_e_pa_cd_02_1_tr ; fx_m_mi_05.fx_m.fx_c_pa_aura_02_tr,,bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulelocation_3 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulerotation_2 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulerotation_8 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulesizemultiplylife_2 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulespawn_147 ; bfx_low_05.smoke.par_c_vehicleon_001.particlemodulespawn_5 ; bfx_low_05.snow.par_l_customize_snow_01.particlemodulespawn_32 ; bfx_low_05.sparkling.par_h_spark_02.particlemodulelifetime_4 ; bfx_low_10.dust.par_l_dustbust_01.particlemodulerotationrate_1 ; fx_bs_00.hit.par_e_hitholy_01.particlemodulecolorscaleoverlife_3 ; fx_bs_00.hit.par_k_mbd_convictionhit_04_01.particlemodulelifetime_2 ; fx_bs_02.item.par_c_it_epic_003.particlemodulesizemultiplylife_18 ; fx_bs_04.state.par_d_neutralize_02.particlemodulesize_1 ; fx_bs_05.prj.par_g_wind_prj_01.particlemodulesubuv_0 ; fx_bs_05.prj.par_u_trinity_prj_exp_01.particlemodulesizemultiplylife_6 ; fx_bs_08.item.par_l_machete_e_01.particlemodulecoloroverlife_9 ; fx_bs_15.prj.par_l_kurzan_war01_exp_01.particlemodulesize_18 ; fx_m_mi_01.fx_mi.fx_e_pa_ap_16_3_tr ; fx_m_mi_01.fx_mi.fx_e_pa_cd_02_1_tr ; fx_m_mi_05.fx_m.fx_c_pa_aura_02_tr,1,MN_RPCZ_00:4219725,쿠크_슈퍼 바주카 액션,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_00.particle-graph.json
FX_CM_00,FX_CM_00.dust.par_e_underdustloop_02,FX_CM_00:export:8450,2,35,efdistributionfloatmultiplyparticleparameter ; particlelodlevel ; particlemoduleacceleration ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulerotation ; particlemodulesize ; particlemodulesizemultiplylife ; particlemodulespawn ; particlemodulespawnperunit ; particlemodulesubuv ; particlemodulevelocity ; particlespriteemitter ; particlesystem,fx_m_mi_01.fx_mi.fx_e_pa_fd_04_2_tr ; fx_m_mi_05.fx_m.fx_c_pa_aura_02_tr,,fx_m_mi_01.fx_mi.fx_e_pa_fd_04_2_tr ; fx_m_mi_05.fx_m.fx_c_pa_aura_02_tr,4,MN_RPCZ_00:4219708 ; MN_RPCZ_00:4219747 ; MN_RPCZ_00:4219748 ; MN_RPCZ_00:4219750,쿠크_뿅망치_액션_휠윈드 ; 쿠크_뿅망치_액션1 ; 쿠크_뿅망치_액션2 ; 쿠크_나팔_액션_1,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_00.particle-graph.json
FX_CM_01,FX_CM_01.debris.par_d_debris_003,FX_CM_01:export:24677,4,31,efparticlemoduletypedatadecal ; particlelodlevel ; particlemoduleacceleration ; particlemodulecolor ; particlemodulecoloroverlife ; particlemoduleeventgenerator ; particlemoduleeventreceiverspawn ; particlemodulelocation ; particlemodulelocationprimitivesphere ; particlemodulerequired ; particlemodulesize ; particlemodulespawn ; particlemoduletypedatamesh ; particlemodulevelocity ; particlespriteemitter ; particlesystem,fx_m_mi_00.fx_mi.fx_c_pa_st_01_1_tr ; fx_m_mi_00.fx_mi.fx_d_me_master_01_009_ma ; fx_m_mi_04.fx_mi.fx_d_de_simple_01_07_tr,fx_sm_00.fm_a_stone_001,bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulelifetime_15 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulerotation_15 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulerotation_2 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulespawn_11 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulesubuv_3 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulelifetime_22 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulelocation_2 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulespawn_16 ; bfx_low_01.explosion.par_g_explosion_02.particlemodulespawn_17 ; bfx_low_05.sparkling.par_h_spark_02.particlemodulecolor_1 ; bfx_low_05.sparkling.par_h_spark_03.particlemodulerotationrate_0 ; bfx_low_14.portal.par_d_portal_local_001.particlemodulelifetime_5 ; bfx_low_16.water.par_h_fishhook_02.particlemodulespawn_4 ; fx_bs_00.hit.par_d_prjdead_dirt_01.particlemodulerotationrate_0 ; fx_bs_00.hit.par_l_counter_hit_02.particlemodulelifetime_17 ; fx_bs_02.item.par_b_eliteit_001.particlemodulesize_8 ; fx_bs_04.state.par_d_hawkclaw_01.particlemodulecolorscaleoverlife_0 ; fx_bs_05.par_y_kazemood_prj_01.particlemodulesizemultiplylife_143 ; fx_bs_05.prj.par_g_magic_light_01.particlemodulecolorscaleoverlife_11 ; fx_bs_05.prj.par_g_stonetrap_exp_01.particlemodulesizemultiplylife_14 ; fx_bs_05.prj.par_k_toy_cardtower_end_01.particlemodulecolorscaleoverlife_5 ; fx_bs_05.prj.par_l_chicken_prj_01.particlemodulekillheight_1 ; fx_m_mi_00.fx_mi.fx_c_pa_st_01_1_tr ; fx_m_mi_00.fx_mi.fx_d_me_master_01_009_ma ; fx_m_mi_04.fx_mi.fx_d_de_simple_01_07_tr ; fx_sm_00.fm_a_stone_001,3,MN_RPCT_05:4219870 ; MN_RPCT_07:4219928 ; MN_RPCT_07:4219957,세이튼_순간이동 공격 ; [사용안함]쿠크세이튼_접근해서 돌진 ; [사용안함]쿠크세이튼_순간이동 공격,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_01.particle-graph.json
FX_CM_01,FX_CM_01.decal.par_d_decal_02,FX_CM_01:export:24703,1,9,distributionvectorparticleparameter ; efparticlemoduletypedatadecal ; particlelodlevel ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulerequired ; particlespriteemitter ; particlesystem,fx_m_mi_04.fx_mi.fx_d_de_simple_01_07_tr,,bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulerotation_15 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulespawn_11 ; fx_bs_00.hit.par_c_hit_ballista_001_2_loc_int.particlemodulesize_11 ; fx_bs_04.state.par_j_levelup_01_1.particlemodulelocation_16 ; fx_m_mi_04.fx_mi.fx_d_de_simple_01_07_tr,4,MN_RPCT_05:4219822 ; MN_RPCT_05:4219877 ; MN_RPCT_07:4219950 ; MN_RPCT_07:4219959,세이튼_내려치기B ; 세이튼_내려치기C ; 쿠크세이튼_내려치기B ; 쿠크세이튼_내려치기C,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_01.particle-graph.json
FX_CM_01,FX_CM_01.distortion.par_mp_concavedis_z_01,FX_CM_01:export:24748,1,11,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemodulelocationonground ; particlelodlevel ; particlemodulerequired ; particlemodulesize ; particlespriteemitter ; particlesystem,fx_mastermaterial.fx_mi.fx_c_pa_dist_05_ad,,bfx_high_00.explosion.par_q_isbc_jump_02.particlemoduleorientationaxislock_0 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulespawn_11 ; fx_bs_02.item.par_c_it_epic_001.particlemoduleparameterdynamic_4 ; fx_cm_00.dust.par_mp_dust_-x_high_01.particlemodulelifetime_1 ; fx_mastermaterial.fx_mi.fx_c_pa_dist_05_ad,6,MN_RPCT_05:4219801 ; MN_RPCT_05:4219822 ; MN_RPCT_05:4219877 ; MN_RPCT_07:4219940 ; MN_RPCT_07:4219950 ; MN_RPCT_07:4219959,세이튼_불뿜기 쇼 ; 세이튼_내려치기B ; 세이튼_내려치기C ; 쿠크세이튼_불뿜기 쇼 ; 쿠크세이튼_내려치기B ; 쿠크세이튼_내려치기C,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_01.particle-graph.json
FX_CM_01,FX_CM_01.distortion.par_mp_concavedis_z_08,FX_CM_01:export:24758,1,12,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemodulelocationonground ; particlelodlevel ; particlemoduleparameterdynamic ; particlemodulerequired ; particlemodulesize ; particlespriteemitter ; particlesystem,fx_mastermaterial.fx_mi.fx_c_pa_dist_05_ad,,bfx_high_00.explosion.par_q_isbc_jump_02.particlemoduleorientationaxislock_0 ; bfx_high_00.explosion.par_q_isbc_jump_02.particlemodulespawn_11 ; fx_cm_00.dust.par_mp_dust_-x_high_01.particlemodulelifetime_1 ; fx_mastermaterial.fx_mi.fx_c_pa_dist_05_ad,1,MN_RPCT_06:4221811,대형 세이튼_무력화,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_01.particle-graph.json
FX_CM_02,FX_CM_02.light.par_m_light_001,FX_CM_02:export:7010,1,16,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemoduletypedatalight ; particlelodlevel ; particlemodulecoloroverlife ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemodulerequired ; particlemodulesize ; particlemodulespawn ; particlespriteemitter ; particlesystem ; pointlightcomponent,,,,6,MN_RPCT_05:4219820 ; MN_RPCT_07:4219948 ; MN_RPCT_07:4219964 ; MN_RPCT_07:4219965 ; MN_RPCT_07:4219966 ; MN_RPCT_07:4219967,세이튼_화염 파동 ; 쿠크세이튼_화염 파동 ; 쿠크세이튼_본체 우측 이동 후 화염 파동 ; 쿠크세이튼_본체 좌측 이동 후 화염 파동 ; 쿠크세이튼_가짜 우측 이동 후 화염 파동 ; 쿠크세이튼_가짜 좌측 이동 후 화염 파동,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_02.particle-graph.json
FX_CM_02,FX_CM_02.light.par_mp_light_01,FX_CM_02:export:7013,1,10,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemoduletypedatalight ; particlelodlevel ; particlemodulecolor ; particlemodulerequired ; particlespriteemitter ; particlesystem ; pointlightcomponent,enginematerials.defaultparticle,,enginematerials.defaultparticle ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulecolorscaleoverlife_0 ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulelocation_10 ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulespawn_16 ; fx_bs_07.gadget.par_j_lightshafting_02.particlemodulesize_9 ; fx_cm_00.dust.par_mp_dust_-x_high_01.particlemodulelifetime_1,64,MN_RPCZ_00:4219722 ; MN_RPCZ_00:4219725 ; MN_RPCZ_00:4219724 ; MN_RPCZ_00:4219763 ; MN_RPCZ_00:4219766 ; MN_RPCZ_00:4219767 ; MN_RPCZ_00:4219768 ; MN_RPCZ_00:4219769 ; MN_RPCZ_00:4219770 ; MN_RPCZ_00:4219771 ; MN_RPCZ_00:4219772 ; MN_RPCZ_00:4219773 ; MN_RPCZ_00:4219774 ; MN_RPCT_05:4219801 ; MN_RPCT_05:4219817 ; MN_RPCT_05:4219825 ; MN_RPCT_05:4219866 ; MN_RPCT_05:4219879 ; MN_RPCT_05:4219885 ; MN_RPCT_05:42198100 ; MN_RPCT_06:4221801 ; MN_RPCT_06:4221808 ; MN_RPCT_06:4221802 ; MN_RPCT_06:4221803 ; MN_RPCT_06:4221809 ; MN_RPCT_06:4221805 ; MN_RPCT_06:4221806 ; MN_RPCT_06:4221814 ; MN_RPCT_06:4221818 ; MN_RPCT_06:4221819 ; MN_RPCT_06:4221820 ; MN_RPCT_06:4221822 ; MN_RPCT_06:4221823 ; MN_RPCT_06:4221824 ; MN_RPCT_06:4221825 ; MN_RPCT_06:4221826 ; MN_RPCT_06:4221827 ; MN_RPCT_06:4221829 ; MN_RPCT_06:4221830 ; MN_RPCT_06:4221832 ; MN_RPCT_06:4221833 ; MN_RPCT_06:4221834 ; MN_RPCT_06:4221835 ; MN_RPCT_06:4221836 ; MN_RPCT_06:4221837 ; MN_RPCT_07:4219905 ; MN_RPCT_07:4219906 ; MN_RPCT_07:4219910 ; MN_RPCT_07:4219917 ; MN_RPCT_07:4219927 ; MN_RPCT_07:4219939 ; MN_RPCT_07:4219940 ; MN_RPCT_07:4219946 ; MN_RPCT_07:4219951 ; MN_RPCT_07:4219963 ; MN_RPCT_07:4219968 ; MN_RPCT_07:4219969 ; MN_RPCT_07:4219970 ; MN_RPCT_07:4219971 ; MN_RPCT_07:4219980 ; MN_RPCT_07:4219981 ; MN_RPCT_07:4219982 ; MN_RPCT_07:4219985 ; MN_RPCT_07:4219987,쿠크_대폭발 시작(미사용) ; 쿠크_슈퍼 바주카 액션 ; 쿠크_대폭발 실패 ; 쿠크_그로기 ; 대형 쿠크_광기게이지_카운터_1 ; 대형 쿠크_광기게이지_카운터_2 ; 대형 쿠크_광기게이지_카운터_3 ; 쿠크_대폭발_반시계_시계_반시계 ; 쿠크_대폭발_시계_반시계_시계 ; 쿠크_대폭발_시계_반시계_반시계 ; 쿠크_대폭발_반시계_시계_시계 ; 쿠크_대폭발_시계_시계_반시계 ; 쿠크_대폭발_반시계_반시계_시계 ; 세이튼_불뿜기 쇼 ; 세이튼_무력화 성공 ; 세이튼_화염분출 ; 세이튼_서커스공 탑승 ; 댄스타임 준비 ; 폭탄해체 놀이 ; 공통무늬 찾기 준비 ; 대형 세이튼_내려찍기 ; 대형 세이튼_불뿜기_A ; 대형 세이튼_불뿜기_B ; 대형 세이튼_전방3연타_A ; 대형 세이튼_기 모아서 내려찍기 ; 대형 세이튼_기모아서 내려찍기_카드 찾기 ; 대형 세이튼_기모아서 내려찍기_대폭발 ; 대형 세이튼_카드뒤집기_중거리 ; 대형 세이튼_기모아서 내려찍기_카드 삭제 ; 대형 세이튼_카드뒤집기_근거리 ; 대형 세이튼_카드뒤집기_원거리 ; 대형 세이튼_카드뒤집기_근거리_타겟없을때 ; 대형 세이튼_카드뒤집기_중거리_타겟없음 ; 대형 세이튼_카드뒤집기_원거리_타겟없음 ; 대형 세이튼_불뿜기_A_이지 ; 대형 세이튼_불뿜기_B_이지 ; 대형 세이튼_카드뒤집기_중거리_헬모드 ; 대형 세이튼_카드뒤집기_근거리_헬모드 ; 대형 세이튼_카드뒤집기_원거리_헬모드 ; 대형 세이튼_카드뒤집기_근거리_타겟없을때_헬모드 ; 대형 세이튼_카드뒤집기_중거리_타겟없음_헬모드 ; 대형 세이튼_카드뒤집기_원거리_타겟없음_헬모드 ; 빙고맵 오프닝 ; 쿠크세이튼_쿠크세이튼과 함께 춤을_힘자랑 ; 쿠크세이튼_서커스공 탑승 ; 쿠크세이튼_광기의 표식 ; 쿠크세이튼_원기옥 발사 ; 쿠크세이튼_군단장 시그니쳐 스킬_공격 ; 쿠크세이튼_불뿜기 쇼 ; 쿠크세이튼_무력화 성공 ; 쿠크세이튼_화염분출 ; 칼날 소환 ; 쿠크세이튼_광기의 표식 전방_강화 ; 쿠크세이튼_광기의 표식 후방_강화 ; 쿠크세이튼_광기의 표식 왼쪽_강화 ; 쿠크세이튼_광기의 표식 오른쪽_강화 ; 갈고리 소환_1단계 ; 갈고리 소환_2단계 ; 갈고리 소환_3단계 ; 쿠크세이튼_군단장 시그니쳐 스킬_공격_리허설 ; 쿠크세이튼_테스트 데이터_인터셉트,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_02.particle-graph.json
FX_CM_02,FX_CM_02.light.par_mp_light_01_loop,FX_CM_02:export:7014,1,11,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemoduletypedatalight ; particlelodlevel ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulerequired ; particlespriteemitter ; particlesystem ; pointlightcomponent,enginematerials.defaultparticle,,enginematerials.defaultparticle ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulelocation_10 ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulespawn_16 ; fx_bs_07.gadget.par_j_lightshafting_02.particlemodulesize_9 ; fx_cm_00.dust.par_mp_dust_-x_high_01.particlemodulelifetime_1,3,MN_RPCT_06:4221814 ; MN_RPCT_06:4221818 ; MN_RPCT_06:4221819,대형 세이튼_기 모아서 내려찍기 ; 대형 세이튼_기모아서 내려찍기_카드 찾기 ; 대형 세이튼_기모아서 내려찍기_대폭발,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_02.particle-graph.json
FX_CM_02,FX_CM_02.light.par_mp_light_04,FX_CM_02:export:7019,1,13,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemoduletypedatalight ; particlelodlevel ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulerequired ; particlemodulespawn ; particlespriteemitter ; particlesystem ; pointlightcomponent,enginematerials.defaultparticle,,enginematerials.defaultparticle ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulelocation_10 ; fx_bs_07.gadget.par_j_lightshafting_02.particlemodulesize_9 ; fx_cm_00.dust.par_mp_dust_-x_high_01.particlemodulelifetime_1,3,MN_RPCT_05:4219876 ; MN_RPCT_07:4219924 ; MN_RPCT_07:4219983,세이튼_눈에서 레이져빔 발사 ; 쿠크세이튼_눈에서 레이져빔 발사 ; 세이튼_눈에서 레이져빔 발사_전방,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_02.particle-graph.json
FX_CM_02,FX_CM_02.light.par_mp_light_05_l,FX_CM_02:export:7020,1,14,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemoduletypedatalight ; particlelodlevel ; particlemodulecolor ; particlemodulelifetime ; particlemodulerequired ; particlemodulespawn ; particlespriteemitter ; particlesystem ; pointlightcomponent,enginematerials.defaultparticle,,enginematerials.defaultparticle ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulecolorscaleoverlife_0 ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulelocation_10 ; fx_bs_07.gadget.par_j_lightshafting_02.particlemodulesize_9,36,MN_RPCT_05:4219863 ; MN_RPCT_05:4219864 ; MN_RPCT_05:4219865 ; MN_RPCT_05:4219867 ; MN_RPCT_05:4219873 ; MN_RPCT_05:4219875 ; MN_RPCT_05:4219878 ; MN_RPCT_05:4219879 ; MN_RPCT_05:4219885 ; MN_RPCT_05:4219886 ; MN_RPCT_05:42198100 ; MN_RPCT_06:4221811 ; MN_RPCT_07:4219901 ; MN_RPCT_07:4219902 ; MN_RPCT_07:4219903 ; MN_RPCT_07:4219904 ; MN_RPCT_07:4219905 ; MN_RPCT_07:4219906 ; MN_RPCT_07:4219911 ; MN_RPCT_07:4219912 ; MN_RPCT_07:4219925 ; MN_RPCT_07:4219926 ; MN_RPCT_07:4219929 ; MN_RPCT_07:4219930 ; MN_RPCT_07:4219932 ; MN_RPCT_07:4219939 ; MN_RPCT_07:4219960 ; MN_RPCT_07:4219962 ; MN_RPCT_07:4219963 ; MN_RPCT_07:4219980 ; MN_RPCT_07:4219981 ; MN_RPCT_07:4219982 ; MN_RPCT_07:4219985 ; MN_RPCT_07:4219986 ; MN_RPCT_07:4219988 ; MN_RPCT_07:4219989,세이튼_슬라이딩 태클 ; 세이튼_서커스공 스매쉬 ; 세이튼_서커스공 스매쉬_스피드 ; 세이튼_리프어택 ; 세이튼_초강력 바람 방구_전방 ; 세이튼_슬라이딩 태클_2연속 ; 세이튼_초강력 바람 방구_후방 ; 댄스타임 준비 ; 폭탄해체 놀이 ; 자살 처리 ; 공통무늬 찾기 준비 ; 대형 세이튼_무력화 ; 쿠크세이튼_슬라이딩 태클 후 내려찍기 ; 쿠크세이튼_서커스공 스매쉬_A ; 쿠크세이튼_무기뇌격 ; 쿠크세이튼_무기뇌격 분신공격 ; 빙고맵 오프닝 ; 쿠크세이튼_쿠크세이튼과 함께 춤을_힘자랑 ; 쿠크세이튼_제물 의식_A ; 쿠크세이튼_군단장 시그니쳐 스킬 ; 쿠크세이튼_초강력 바람 방구 ; 쿠크세이튼_리프어택 ; [사용안함]쿠크세이튼_서커스공 스매쉬_B ; [사용안함]쿠크세이튼_슬라이딩 태클 ; 쿠크세이튼_제물 의식_B ; 쿠크세이튼_군단장 시그니쳐 스킬_공격 ; 쿠크세이튼_초강력 바람 방구_후방 ; 쿠크세이튼_무기뇌격 평타 공격 ; 칼날 소환 ; 갈고리 소환_1단계 ; 갈고리 소환_2단계 ; 갈고리 소환_3단계 ; 쿠크세이튼_군단장 시그니쳐 스킬_공격_리허설 ; 쿠크세이튼_테스트 데이터_미러NPC ; 숨김 처리,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_02.particle-graph.json
FX_CM_02,FX_CM_02.light.par_x_light_01,FX_CM_02:export:7028,1,19,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemoduletypedatalight ; particlelodlevel ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulelifetime ; particlemodulelocation ; particlemodulerequired ; particlemodulesize ; particlemodulespawn ; particlespriteemitter ; particlesystem ; pointlightcomponent,enginematerials.defaultparticle,,enginematerials.defaultparticle,6,MN_RPCT_06:4221808 ; MN_RPCT_06:4221809 ; MN_RPCT_06:4221813 ; MN_RPCT_06:4221822 ; MN_RPCT_06:4221829 ; MN_RPCT_06:4221830,대형 세이튼_불뿜기_A ; 대형 세이튼_불뿜기_B ; 대형 세이튼_번뜩이는 공포 ; 대형 세이튼_기모아서 내려찍기_카드 삭제 ; 대형 세이튼_불뿜기_A_이지 ; 대형 세이튼_불뿜기_B_이지,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_02.particle-graph.json
FX_CM_02,FX_CM_02.light.par_x_light_02_off,FX_CM_02:export:7030,1,11,distributionfloatparticleparameter ; distributionvectorparticleparameter ; efparticlemoduletypedatalight ; particlelodlevel ; particlemodulecolor ; particlemodulecolorscaleoverlife ; particlemodulerequired ; particlespriteemitter ; particlesystem ; pointlightcomponent,enginematerials.defaultparticle,,enginematerials.defaultparticle ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulelocation_10 ; fx_bs_02.item.par_g_gadgetskill_001.particlemodulespawn_16 ; fx_bs_07.gadget.par_j_lightshafting_02.particlemodulesize_9 ; fx_cm_00.dust.par_mp_dust_-x_high_01.particlemodulelifetime_1,4,MN_RPCT_06:4221814 ; MN_RPCT_06:4221818 ; MN_RPCT_06:4221819 ; MN_RPCT_06:4221838,대형 세이튼_기 모아서 내려찍기 ; 대형 세이튼_기모아서 내려찍기_카드 찾기 ; 대형 세이튼_기모아서 내려찍기_대폭발 ; 대형 세이튼_광기깃든 광선 발사,C:\LostArkExtract\LV_LUT_MIDNIGHTC_ED_20260829\CanonicalSource\Effect\Graphs\LV_LUT_MIDNIGHTC_ED.particle-graph.json\FX_CM_02.particle-graph.json
